"407","С XX 419/33, № 3-34","Leninka: Otdel' Gazet","","Izvestiia Soveta Soldatskikh i Ofitserskikh Deputatov","Revolutionary newspaper for soldiers stationed in Qazvin","1917","Russian","primaryiranrevolution",""
"408","С I 42/221, № 6-12","Leninka: Otdel' Gazet","","Vestnik Persidskogo Fronta","Hamadan-based Russian revolutionary periodical.","1917","Russian","primaryiranrevolution","There are some articles about an archeological expedition to Bisitun."
"409","Д XVI 13/3","Leninka: Otdel' Gazet","","Turkestanskii Vedomosti, 1917","Revolutionary period of official Turkestan newspaper.","1917","","primaryrevolution","- Abdication reported in № 5676, 4 March.- № 5680, 9 March: Message from Nalivkin on the new management of ТВ.- 11 April issue has a short article on revolution in Bukhara, as does subsequent issue.- 22 April has an article about Краевый Мусульмансткий Съезд- 3 August 1917 has a side-by-side Sart Russian article, which might be helpful from a language perspective."
"410","1836","The al-Beruni Institute of Oriental Studies of Uzbekistan","Anonymous","Tārīkh-i Amīr Ḥaydar","","1826.588718","","primarymanghitschronicleastrakhanids","SVR I, p. 86: ""Сокрашенная версия обширного труда двуъ авторов, ملا عبدالله و ملا محمد شریف, сделанная неизвестным лицом. Сочининие это, написанное простым языком со вставками баснословного характера..."""
"411","1838","The al-Beruni Institute of Oriental Studies of Uzbekistan","Mīr ʿĀlim Bukhārī","Fatḥnāma-i Sulṭānī","","1838.231466","Farsi","primarymanghitschronicle",""
"412","2726/II","The al-Beruni Institute of Oriental Studies of Uzbekistan","Anonymous","Tārīkh-i Baljuwān","Very brief narrative of the independent state of Baljuwan until its conquest by Bukhara.","1882.862","Farsi","primarychronicle",""
"413","F 109 (""Snosheniia s Bukharoi"") O 1 D 4 (1718)","Russian State Archive of Early Acts","","","","1718","Russian","primaryastrakhanids","- ff. 3, 14, 46, 81 in Arabic script.- f. 5 Доносение with signature in Arabic script.""Partial"" scan because I skipped some documents that looked too messy to ever read (probably around 5% of the total file). "
"414","F 109 (""Snosheniia s Bukharoi"") O 1 D 1 (1719)","Russian State Archive of Early Acts","","","","1719","Russian","primaryastrakhanids",""
"415","F 109 (""Snosheniia s Bukharoi"") O 1 D 2 (1719)","Russian State Archive of Early Acts","","","","1719","Russian","primaryastrakhanids",""
"416","F 109 (""Snosheniia s Bukharoi"") O 1 D 1 (1718)","Russian State Archive of Early Acts","","","","1718","Russian","primaryastrakhanids","- ff. 3, 14, 46, 81 in Arabic script.- f. 5 Доносение with signature in Arabic script.""Partial"" scan because I skipped some documents that looked too messy to ever read (probably around 5% of the total file). "
"417","F 109 (""Snosheniia s Bukharoi"") O 1 D 1 (1714)","Russian State Archive of Early Acts","","","","1714","Russian","primaryastrakhanids","2 microfilm rolls long. Includes Arabic-script correspondence."
"418","400-1-4765","Russian State Military-Historical Archive","","Zapiska general maiora Romanovskogo o Tashkentskom mekhkeme","Report on Tashkent ""mahkam courts"" (народный суд).","1866","Russian","primarylaw","Stumbled across this on the same microfilm roll. "
"419","400-1-1474","Russian State Military-Historical Archive","","О включении Бухары и Хивы в таможенную черту и об устройстветаможенного надзора в Закаспийской области Ч.2","Meeting notes to 1892 multi-ministry discussion of customs frontier","1894","Russian","primaryeconomic","Not delivered because it was being used by one Ганичев."
"420","400-1-3603","Russian State Military-Historical Archive","","О землетрясении в Туркестанском крае и в Каратаге (в Бухарском ханстве)","","1907","Russian","primaryearthquakemap",""
"421","400-1-894","Russian State Military-Historical Archive","","О сношениях с Персией со стороны Закаспийской области","","1884","Russian","primaryiran",""
"422","",,"","","","","","primary",""
"423","F 263 O 774","Archive of Foreign Policy of the Russian Empire","","Fond 263, Opis' 775: Konsul’stvo v Khorasane (Meshkhede) (""Inventarnaia opis' del Rossiiskogo General'nogo Konsul'stva v Khorosane""","","","Russian","primarybibliography","Mostly lower-level mattes, such as property of Russian citizens; railroads; epidemics; crime; passports.This is an old opis', and not terribly reliable; a lot of the files are missing."
"424","263-775-10","Archive of Foreign Policy of the Russian Empire","","Delo rossiiskogo gener. kon-va v Meshede po pretenziiami russko-poddannykh k persidsko-poddannyv","Claims by Russian subjects against Iranians in Mashhad.","1889","Russian","primaryiranlaw","Lots of other delos with similar titles."
"425","263-775-28","Archive of Foreign Policy of the Russian Empire","","Delo po voprosu ob oblozhenii nalogom russko-poddannykh remeslennikov","Issue of whether Russian craftsmen pay taxes in Iran.","1889","Russian","primaryirantaxes",""
"426","263-775-42","Archive of Foreign Policy of the Russian Empire","","Delo ob imushchestve, ostavshemsia posle umershego v Bukhare, Mulla Guseina Dzhadida","On property of someone (an Iranian) who died in Bukhara.","1890","Russian","primaryiran","No folios listed; this one might not be very long, probably not worth ordering."
"427","263-775-53","Archive of Foreign Policy of the Russian Empire","","Delo o zapreshenii vyvoza khleba i drugikh produktov iz Khorosana v Zakaspiiskuiu oblast'","Forbidden to export bread from Khurasan.","1891","Russian","primaryiraneconomic","See also delos 159, "
"428","263-775-54","Archive of Foreign Policy of the Russian Empire","","O deistviiakh meshedskogo otdeleiniia banka","On the Mashhad (Russian?) bank.","1891","Russian","primaryiraneconomic",""
"429","263-775-76","Archive of Foreign Policy of the Russian Empire","","Delo po trebovaniiami i zaiavleniiami Karguzara","","1894","Russian","primaryiran","Delo 90 is of a similar nature (i.e. related to the Karguzar), as is D 97 (and 97 is the longest - 165 folios from 1896); D 125 even longer still (335 folios from 1897)."
"430","263-775-136","Archive of Foreign Policy of the Russian Empire","","Delo po snosheniiami c politicheskim agentom v Bukhare","Correspondence between Khorasan consulate and Bukharan political agent.","1897","Russian","primaryiran",""
"431","263-775-525","Archive of Foreign Policy of the Russian Empire","","Delo ob otkryvshevcz persidskom ""Raisi Nazmie"" i zhaloby russko-poddannykh na ego pobory","","1909","Russian","primaryiran","Delo 90 is of a similar nature (i.e. related to the Karguzar), as is D 97 (and 97 is the longest - 165 folios from 1896); D 125 even longer still (335 folios from 1897)."
"432","С I 38/39","Leninka: Otdel' Gazet","","Revoliutsionnaia Mysl' (Organ Komiteta Tashkentskago otdela Partii levykh Sotsial.-Revoliuts.-internatsionalistov)","Newspaper of the Left SRs in Tashkent","1917","Russian","primaryrevolution",""
"433","Д XVI 15/2","Leninka: Otdel' Gazet","","Zakaspiiskoe Obozrenie","Official Russian paper of Ashgabat.","1905","Russian","primary","I pulled this paper because, according to serial 350, this paper had a Persian-language insert included (possibly the first Persian newspaper in Central Asia). However, it was not inside the paper I pulled from the library.I scanned a bit from the first volume:- 12 Jan 1905 (№ 12) has an article about the opening of the newspaper in 1895, complete with some interesting photos.- 18 Jan 1905 (№ 18) has an article about the fight with cholera on the front page."
"435","",,"","Medzhumen-Maveran-Bakhri-Khazar","Persian-language приложение to Zakaspiiskoe Obozrenie, published in Ashgabat.","1903","Farsi","primary","Possibly the first Persian-language newspaper in Central Asia."
"436","I 41/65","Leninka: Otdel' Gazet","","Mervskii Ponedel'nik","Merv newspaper not associated with specific party.","1917","Russian","primaryrevolution","Library only has one issue, and it doesn't look especially interesting; but I copied it because it was published in Merv."
"437","I 37/81","Leninka: Otdel' Gazet","","Turkestanskaia Iskra","","1918","Russian","primaryrevolution","- 6 March 2018, no. 17: Sobytie v Fergane"
"438","147-485-258","Archive of Foreign Policy of the Russian Empire","","Po povodu plavaniia sudov Amu-Dar'inskoi flotilii vyshe g. Kerki i po voprosu o snosheniiakh nachal'nika Kerkinskgoo garizona s pogranichnymi afganskimi vlastiami. Slukhi ob uchrezhdenii afganskoi flotilii na verkhnei Amu-Dar'e","Naval issues on the Amu Darya.","1891","Russian","primary",""
"439","147-485-268","Archive of Foreign Policy of the Russian Empire","","Emir bukharskii Seiid Abdul-Alad-Khan: raznaia perepiska o nem","Misc. correspondence regarding Abd Al-Ahad from 1890.","1890","Russian","primary","Ahad misspelled in opis' as Alad."
"440","147-485-298","Archive of Foreign Policy of the Russian Empire","","Reformy v Bukhare","","1884","Russian","primary","There's a huge number of delos on the issue of reform; e.g. delos 298-307 all carry this title, though 298 is the earliest.The printed report, from which I took extensive notes, is the most complete overview of indirect rule in Bukhara I have seen, and will be a constant point of reference for this project."
"441","147-485-309","Archive of Foreign Policy of the Russian Empire","","","Various awards to Bukharans for service to the Russian empire.","1890","Russian","primary",""
"442","147-485-310","Archive of Foreign Policy of the Russian Empire","","Ob uchrezhdenii v Bukhare rossiiskogo-politicheskogo agentstva","On the establishment of the Political Agency","1880","Russian","primary","This is the ""ur-file"" on this topic."
"443","147-485-311","Archive of Foreign Policy of the Russian Empire","","Politicheskoe agentstvo v Bukhare: perepiska po raznym predmetam","","1886","Russian","primary",""
"444","147-485-312","Archive of Foreign Policy of the Russian Empire","","Razvedchiki politich. agentstva v Bukhare","","1905","Russian","primary","Interesting topic, but only 10 folios..."
"445","147-485-323","Archive of Foreign Policy of the Russian Empire","","Lechebnitsy s ambulatoriiami: perepiske ob stroistve ikh v gorodakh Bukharskogo khanstva","","1911","Russian","primaryhealth","Delo 324 is about doctors assocated with the residency."
"446","147-485-375","Archive of Foreign Policy of the Russian Empire","","O tsenzurnov peresmotre knig i broshiur na vostochnykh iazykakh, adresuemykh v Bukharu","Censoring foreign-language material in Bukhara.","1896","Russian","primary",""
"447","147-485-387","Archive of Foreign Policy of the Russian Empire","","O penisiiakh naslednikov bukharskikh vykhodtsev Baba-Beka i Dzhura-beka","Pensions for Shahrisabz princes.","1909","Russian","primary",""
"449","147-485-525","Archive of Foreign Policy of the Russian Empire","","Po povodu naznacheniia kollezhsk. sovetnika Lessara politicheskim agentom v Bukhare i o sluzhbe ego v sei dolzhnosti","","1890","Russian","primary",""
"450","147-485-526","Archive of Foreign Policy of the Russian Empire","","Po povodu komandirovaniia sekretaria konsul'stva v Astrabade kol. ass. Levitskogo v Bukharu dlia vremennogo ispravleniia dolzhnosti sekretaria politicheskogo agentstva","","1891","Russian","primary",""
"451","147-485-527","Archive of Foreign Policy of the Russian Empire","","Po povodu komandirovaniia v rasporiazheniia politicheskogo agentsta v Bukhare studenta missii v Tegerane Aleksandra Millera","","1894","Russian","primary",""
"452","147-485-528","Archive of Foreign Policy of the Russian Empire","","Po povodu naznacheniia kniaziia Gagarina Aleksandra dragomanom politicheskogo agentstva v Bukhare","","1894","Russian","primary",""
"453","147-485-529","Archive of Foreign Policy of the Russian Empire","","O naznachenii kol. sov. Ignat'eva politicheskim agentom v Bukhare","","1895","Russian","primary","Next file - 530 - has Ignat'ev's personal letters to граф Капнист."
"454","147-485-531","Archive of Foreign Policy of the Russian Empire","","Po povodu naznacheniia k Az. D-tu Pavlo Georgievicha Bogoiavlenskogo dragomanom politicheskogo agentsva v Bukhare","","1897","Russian","primary",""
"455","147-485-532","Archive of Foreign Policy of the Russian Empire","","O naznachenii tit. sov. Ivanova sekretarem i dragomanom politicheskogo agentsvta v Bukhare","","1900","Russian","primary",""
"456","147-485-538","Archive of Foreign Policy of the Russian Empire","","Doneseniia polit. agenta v Bukhare o polozhenii del v bukharskom khanstve i sopredel'nykh c nymi nezavisimykh sredne-aziiatskikh vladeniiakh: telegrammy.","","1890","Russian","primary","Next delos - 539-545 - have the same title, and through delo 552 have similar titles."
"457","147-485-554","Archive of Foreign Policy of the Russian Empire","","Po povodu voznikshego mezhdu bukharskimi i afganistanskimi vlastiami spora i pereprave Ak-Kum na Amu-Dar'e ","","1890","Russian","primaryafghanistan","Next delos - 539-545 - have the same title, and through delo 552 have similar titles."
"459","147-485-319","Archive of Foreign Policy of the Russian Empire","","Sanitarnoe sostoianie Bukhary","Sequential reports on the 1899 malaria outbreak and 1892 cholera epidemic.","1889","Russian","primaryhealthcholera","This is the most important file on 1892 cholera outbreak I've seen."
"460","846-16-6888","Russian State Historical Archive","","Delo po voprosu ob otnosheniiakh k Zapadnome Kitaiu i Kashgaru i otnosintl'no peredachi Kul'dzhi kitaitsam","","","Russian","primaryxinjiang","Need to figure out whether this is a microfilm or podlinnik before ordering. (Reference pulled from the electronic картотека.)"
"461","3В 17-3ж/2, 48 10/35-О","Leninka: Tsentr Vostochnoi Literatury","","ازبکستان شوروی امروز","Tashkent-published Persian newspaper targeted at Iran.","1965","Farsi","primaryuzbekistaniransoviet","Not really on topic, but interesting, so took a note.There's also a 1984 version of this catalogued as Dari: 3В 13ж/7"
"462","3В 17-ж/8, 3В 17-ж/9","Leninka: Tsentr Vostochnoi Literatury","","حقائق: مجموعه ماهیانه مصور علمی، ادبی، سیاسی","","1907","Farsi","primarycaucasusiranjadid","Not really on topic, but interesting, so took a note."
"463","3В 17-ж/32, 3В 17-ж/33","Leninka: Tsentr Vostochnoi Literatury","","خورشید خاور: مجله فلسفی و دیانتی","Ashgabat-based 1921 religious-philosophical journal.","1924","FarsiTurkic","primary","Library seems to have issues from 1924-28.- Article on Esperanto: no. 54, p. 19- Article on the possibility of life on other planets: no .4-5, p. 28."
"464","3В 17-9/83, 3В 17-9/84","Leninka: Tsentr Vostochnoi Literatury","","سالنامه دولت علیه ایران","Official govt. newspaper of Iran","1873","Farsi","primaryiran","Mostly took a note because of the early date."
"465","3В 17-3ж/12","Leninka: Tsentr Vostochnoi Literatury","","مسلمانان خاور شوری: مجلۀ مرکز روحانی","SADUM's Persian newspaper.","1981","Farsi","primaryuzbekistaniransoviet","Not really on topic, but interesting, so took a note. Library has 1981-90 issues."
"466","3В 13-ж/15","Leninka: Tsentr Vostochnoi Literatury","","زنان افغانستان: ارگن شورای مرکزی","1982 Kabul newspaper on women.","1982","FarsiDari","primaryafghanistansoviet","There's also a 1962-64 journal on women, میرمن (Mermyn, Женщина): ф 2-64/4662 4663 4664 - apparently illustrated."
"467","3В 13-ж/5","Leninka: Tsentr Vostochnoi Literatury","","کتاب: کمیتۀ دولتی کلتور","Kabul cultural journal from 1982","1982","FarsiDari","primaryafghanistansoviet",""
"468","3В 17-ж/38, 3В 17-ж/39","Leninka: Tsentr Vostochnoi Literatury","","Shuʿla-i Inqilāb","The lone Persian periodical of the revolutionary period.","1920","Farsi","primaryjadid","Note that from the very first issue there is an ongoing series on the history of the Manghits; in issue 80, p. 4, it covers the Russian conquest of Shahrisabz.- Article on the fight for Bukhara: issue 47, p. 7.- Article on repairing madrasas in Bukhara: issue 48, p. 7.- Article on the editorial board traveling to Bukhara: issue 78, p. 4."
"469","3В 17-6/125","Leninka: Tsentr Vostochnoi Literatury","","Kratkoe Rukovodstvo dlia pis'mennykh snoshenii Rossiiskikh Konsul'stv v Persii s mestnym vlastiami","Short, Persian-language guide for Russian consuls engaging with locals in Iran.","1909","Farsi","primaryiranchancery_practices",""
"470","",,"Shcheglova","Katalog litografirovannykh knig na persidskom iazyk v sobranii leningradskogo otdeleniia AN SSSR","Lithograph catalog for Akademiia Nauk, Petersburg.","1975","Russian","reference_workcataloglithograph",""
"471","Tk II 95, Tk II 317, Tk III 181","Institute of Oriental Manuscripts of the Russian Academy of Sciences","Narshakhi","Tarikh-i Bukhara","Lithographed, Bukharan edition of Narshakhi.","","Farsi","primarybukhara","Mulla-zada in the same volume, as well as something called ""Qasida-i bazm-i hayrat Aq-saray va Shahrisabz"" (8 pages)."
"472","Рк 338, Тк II 29","Institute of Oriental Manuscripts of the Russian Academy of Sciences","Qārī Raḥmatallāh ibn ʿĀshūr Muḥammad al-Bukhārī Wāżiḥ","Tuḥfat al-Aḥbāb fī Taẕkirat al-Aṣḥāb","Tashkent lithograph edition.","","Farsi","primarybiographical dictionarypoetsshahrisabz","Published by a press owned by Mirza Salim-bek ibn Mirza Rahim Slimi, the hakim of Shahrisabz. Includes a supplement with Shahrisabz poets: ""с дополнением, им составленным и содержащим биоглафии и стихи поэтов Бухары и Шахрисябза конца XIX-начала XX в., которые не вошли в сборник Вазиха"" on pp. 294-387, as well as an autobiography."
"473","3В 17-28/4","Leninka: Tsentr Vostochnoi Literatury","Sulṭān Muḥammad Muṭribī Samarqandī","Taẕkirat Al-Shuʿarāʾ","17th century poetical tazkirat.","1605","Farsi","primarypoetssamarkandastrakhanids","Dedicated to the ruler Wali Muhammad Bahadur Khan (r. 1605-11).After author went to Jahangir's court in India, he wrote a supplement that included 81 Indian poets from the time of Akbar."
"474","",,"Miklukho-Maklai","Miklukho-Maklai: Opisanie persidskikh i tadzhikskikh rukopisei Instituta vostokevedeniia","","","","catalogreference_work",""
"475","2091","The al-Beruni Institute of Oriental Studies of Uzbekistan","Mīrzā Muḥammad ʿAbd al-ʿAẓīm Sāmī","Tuḥfa-i Shāhī","Late Manghit chronicle.","1901.296351","Farsi","primarychroniclemanghitsprotectorate_bukhara","Second copy at Biruni as well. See also Mirzoev 1, p. 116; 120, 786/II.He also wrote a version called Tarikh-i salatin-i manghitiyya; one of the two is the ""official"" one, and one of them talks a lot of trash."
"476","786/II","Institute of Language, Literature, Oriental and Written Heritage","Mīrzā Muḥammad ʿAbd al-ʿAẓīm Sāmī","Tārīkh-i Amīrān-i Manghitiyya","Unofficial, derisory history of the Manghits.","1901.296351","Farsi","primarychroniclemanghitsprotectorate_bukhara",""
"477","",,"Mirzoev","Mirzoev: Katalog Vostochnykh Rukopisei Akademii Nauk Tadzhikskoi SSR","","","","catalogreference_work",""
"478","",,"Epifanova","Neofitsial'naia versiia istorii Bukhary Mirzy 'Abdalazima Sami 'Ta'rikh-i salatin-i mangitiia dar as-saltana-i Bukhara-i Sharif","","","Russian","primarymanghitstranslationchronicleprotectorate_bukhara",""
"479","2016","The al-Beruni Institute of Oriental Studies of Uzbekistan","Salīm Beg ""Salīmī""","Tārīkh-i Salīmī","","1920","Farsi","primaryautographmanghitsprotectorate_bukhara","Basis of Franz Wennberg, An Inquiry into Bukharan Qadimism: Mirza Salim-Bik (Berlin: Klaus Schwarz Verlag, 2002)."
"480","",,"Norkulov","“Tar'ikh-i Salimi' - Tsennyi istochnik po istorii Bukharskogo emirata 1860-1920 gg","","","Russian","primarytranslationchroniclemanghitsprotectorate_bukhara",""
"481","",,"","Sirāj al-Akhbār-i Afghāniyya","Pro-German, illustrated periodical published in Kabul during WWI.","1916","Farsi","primaryafghanistanwwi","Referenced from Bukharan Political Resident report; banned in Bukhara."
"482","400-1-3133","Russian State Military-Historical Archive","","О военном и политическом положении в сопредельных с Туркестанским генерал губернаторством странах (Китае, Бухаре и Афганистане)","","1903","Russian","primaryintelligenceafghanistanpamirs","This looks like a really great file. Intel reports from Russian consuls all over the world. Also has reports from the border garrisons around Bukhara.Two microfilm roles. Almost all typed.- F. 41 has a diagram of the Termez border post.- F. 73: Data on Russian posts in the Pamirs; subsequent folios have all sorts of stats on Afghan and Persian troop levels in the border regions."
"483","35-8-27","Russian State Military-Historical Archive","","Дело о комадировании поручика Гвардейского Генерального штаба АА Жемчужникова и подпоручика квартирмейстерской части Балкашина в Бухару.","","1824","Russian","primary","Note early date of this file.Tried pulling this in winter 2018 trip, but it got returned to me because I didn't realize it was a microfilm; spring 2018 scanned."
"484","400-1-3434","Russian State Military-Historical Archive","","О постройке железной дороги к Тегерану","On building the railroad to Tehran.","1906","Russian","primaryrailroadiran","Note early date of this file.Tried pulling this in winter 2018 trip, but it got returned to me because I didn't realize it was a microfilm; spring 2018 scanned."
"485","400-1-1386","Russian State Military-Historical Archive","","О вакуфных землях Туркестанского края","","1890","Russian","primarywaqf","Probably this file has already been used a lot, and is not directly relevant to my research (but nice to have on hand)."
"486","400-1-1470","Russian State Military-Historical Archive","","О правах Средне Азиатских евреев в Туркестане Ч.1","","1891","Russian","primaryjews","Three microfilms."
"487","",,"Anonymous","Ẓafar-nāma-i Khusrawī: Sharḥ-i ḥukmrawānī-yi Sayyid Amīr Naṣrallāh Bahādur Sulṭān bin Ḥaydar","","","Farsi","primarychroniclemanghits",""
"488","",,"Zhumanazar","Bukhoro Ta’lim Tizimi Tarikhi ","Index of Bukhara madrasas.","","Uzbek","madrasasecondary",""
"489","3В 17-28/4","Leninka: Tsentr Vostochnoi Literatury","Malīḥā Samarqandī","Taẕkira-i Muẕākir al-Aṣḥāb","17th century poetical tazkirat.","1691","Farsi","primarypoetssamarkandastrakhanids","Modeled on Mutribi's tazkirat."
"490","",,"","OpenStreetMap","www.openstreetmap.org","","","geography",""
"491","",,"Abū Ṭāhir Khwājah","Samarīya","Samarqand pilgrimage guide.","","Farsi","primarypilgrimagesamarkand","Recorded on graph paper in what is presumably a Russian-manufacture notebook."
"492","1003","G. Ibragimov Institute of Language, Literature, and Art: Tatarstan Academy of Sciences","","Ziyārāt-i Bukhārā (Risāla-i Mullā-zāda)","Bukhara pilgrimage manuscript housed in Kazan, a near-copy of Mulla-zada.","","Farsi","primarypilgrimagebukhara","ИЯЛИ. Рук. 1003.Картонный переплет с кожаным торцом, размеры переплета 17,5х25,5. На нижнем торце написано: اصول مجامع الحقایق  زيارات بخارا Черные и фиолетовые чернила, размер книги 17,5х25, текста 12х19,5; кустоды, музейная пагинация, почерк насх, на фарси, плотная белая русская бумага конца 19 в., без водяных знаков и штемпелей. Объем лл. 2б-27б.Вместе с: مجامع الحقایق و القواعد лл. 31б-68а. Колофон (л. 68а): کاتب محمد عارف بن عبد الرحمن الحاج لاجل دملا عبدالرحمن الحاج بن عبیدالله الحاج القزانی فی سنة ست و مائة الثلاث بعد الالف و فی يوم الرابع من شهر ذی القعده"
"493","3396/I","The al-Beruni Institute of Oriental Studies of Uzbekistan","Aḥmad ibn Muḥammad Muʿīn al-Fuqarāʾ","Risāla-i Mullā-zāda","Beruni manuscript version of Mu'in al-Fuqara.","","Farsi","primarypilgrimagebukhara","This is the frist version I read from."
"494","",,"Aḥmad ibn Muḥammad Muʿīn al-Fuqarāʾ","Risāla-i Mullā-zāda (Tehran edition)","Edited version of Mu'in al-Fuqara","2","Farsi","primarypilgrimagebukhara","This is the frist version I read from."
"495","2193","The al-Beruni Institute of Oriental Studies of Uzbekistan","Sharīf Jān Makhdūm Ṣadr-i Żīyāʾ","Majmūʾa-i Taẕkar","Hodgepodge of different materials, including a version of Nasir al-Din ibn Muzaffar's shrine guide, as well as an account of Nur-Ata.","","","primary","DeWeese drew my attention to this."
"496","2193","The al-Beruni Institute of Oriental Studies of Uzbekistan","Sayyid Muḥammad Nāṣir al-Bukhārī","Hādī al-Zāʾirīn","Early version of published pilgrimage guide (most likely).","","","primarypilgrimagebukhara","Probably scribed by Sadr-i Ziya."
"497","2193","The al-Beruni Institute of Oriental Studies of Uzbekistan","","Risāla dar Bayān-i Nūr-ata","Unfinished text about Nur-ata.","","Farsi","primary",""
"498","",,"Gangler and Gaube","Bukhara, the Eastern Dome of Islam: Urban Development, Urban Space, Architecture and Population","","2004","","secondarybukharageography",""
"499","",,"Nayeem","Splendour of Hyderabad","","","","secondary",""
"500","",,"Lala Mansaram","Ma'ās̱ir-i Niẓāmī","History of Asaf Jah I, edited by Zareena Parveen.","1855.695588","","primaryasaf-jah_chroniclechronicle","From the book jacket: ""There are no other source or material available which provide authentic and important information regarding the character and personality of Nizam-ul-Mulk Asaf Jah-I and also of the political condition of the Deccan during that time."""
"501","Suba Farkhunda Bunyad Haydarabad 1-100 (pre-20th)",,"","","","1829.499405","Farsi","primary",""
"502","",,"Chaudhuri","British Relations with Hyderabad (1798-1843)","","","","secondarydiplomacy",""
"503","i126-1-1900-1","The State Archive of Uzbekistan","","","","1892","RussianFarsi","primarycholeradual-language",""
"504","",,"","Munshaat-i-Namakin","Edited Akbar-era insha collection, with extensive introduction by editor.","","","primaryinsha",""
"505","",,"Muḥammad Najm al-Ghanī Khān","Tārīkh-i Riyāsat-i Ḥaydarābād-i Dakkan","Synthetic Urdu history of the Asaf Jah dynasty.","1930","Urdu","primaryasaf-jah_chronicle","Scans from Punjab University Library. Author rigorously consulted Persian chronicles."
"506","","National Archive of India","","Inayat Jang Collection","1,37,000 (appr.) financial documents from the Deccan from 1658-1774","","Farsi","primaryhyderabad","Scans (apparently) available at Noor Microfilm Library.http://archive.indianexpress.com/news/a-treasure-trove-from-history/957236/According to the accession register, there were as many as 1,35,931 documents and official records say the documents were acquired from a `private party', one called Abbas Husain, who is said to have found the bundles of documents in one of the old forts of Hyderabad. Husain requested that the collection be named after one of his ancestors, and hence the nearly 1.36 lakh documents now lie on the racks of the archives as the `Inayat Jung collection'."
"507","Hyderabad Residency, Old Office Records, Progs. Nos. 479","National Archive of India","","","Online catalog description: ""Building - Construction in 1848 of a more suitable - with a Clinical Hospital, Dissecting Room, &c., for the Medical School, Resy., Hyderabad.""","1848","English","primary","Hyderabad Residency records are collected in huge volumes of hundreds of pages each. Volume is filled with Marathi enclosed documents relating to correspondence between Residents, as well a some Urdu ones.Finished."
"508","",,"Wilson","Glossary of Judicial and Revenue Terms Occurring in Official Documents Relating to the Administration of the Government of British India","","","","reference_work",""
"510","Hyderabad Residency, Old Office Records, Progs. Nos. 729","National Archive of India","","","Online catalog description: ""Jagirs - Outrage in Nerul Village, Ellichpur Dt., on account of the resumption of the- assigned for the services of the Tombs of Ismail Khan and Salabat Khan. (1833).""","1833","English","primary","Hyderabad Residency records are collected in huge volumes of hundreds of pages each. Volume is filled with Marathi enclosed documents relating to correspondence between Residents, as well a some Urdu ones."
"511","Suba Farkhunda Bunyad Haydarabad 1-100 (pre-20th)",,"","","","1830.469634","Farsi","primary",""
"513","Hyderabad Residency, Old Office Records, Progs. Nos. 45","National Archive of India","","","Online catalog description: ""Criminal Offences - Opinion of the Advocate General, Bengal, recorded on 4th June 1812 in regard to the trial and punishment of - committed by any of H.H.s subjects within the limits of the British Cantonments in the Nizams Dominions.""","1812","English","primary","Large portions of this file relate to correspondence between Fort William, the Resident at Poona, and the Resident at Hyderabad."
"514","",,"Thornton","Gazetteer of the Territories under the Government of the East India Company - Native States on the Continent of India","","1867","English","primarygeographyreference_work",""
"515","Hyderabad Residency, Old Office Records, Progs. Nos. 547","National Archive of India","","","Online catalog description: ""Hyderabad States - Reports on the administration of the - since the withdrawal of British interference, (1831).""","1831","English","primary","This file has lots of reports complaining of Hyderabad's sorry state of affairs during the period of ""non-interference.""Finished."
"516","Hyderabad Residency, Old Office Records, Progs. Nos. 493","National Archive of India","","","Online catalog description: 493: Vaccination. - Regarding the introduction of - throughout the Nizams Dominions.","1851","English","primary","Hyderabad Residency records are collected in huge volumes of hundreds of pages each. Volume is filled with Marathi enclosed documents relating to correspondence between Residents, as well a some Urdu ones.Didn't examine very carefully, but ordered some copies."
"517","Hyderabad Residency, Old Office Records, Progs. Nos. 352","National Archive of India","","","Online catalog description: ""Political Agent Aurangabad - Regarding the duties of the- with reference to the affairs of H.H. the Nizams Government.""","1821","English","primary","This volume is a register of petitions received from Britishers by the Resident in Hyderabad.Hyderabad Residency records are collected in huge volumes of hundreds of pages each. Volume is filled with Marathi enclosed documents relating to correspondence between Residents, as well a some Urdu ones."
"518","i126-1-1904-4","The State Archive of Uzbekistan","","","Sanitation efforts in Shahrisabz.","","Farsi","primaryhealth",""
"519","",,"Goswamy","Jogis of Jakhbar","","","","primarymughals",""
"520","Suba Farkhunda Bunyad Haydarabad 1-100 (pre-20th)","Telangana State Archives & Research Institute","","","","","","primary",""
"521","i126-1-1903-21","The State Archive of Uzbekistan","","","","","Farsi","primaryhealth",""
"522","i126-1-200","The State Archive of Uzbekistan","","","Post -1870 petition by Shahrisabz residents to Russia complaining of abuses.","","Farsi","primaryshahrisabz",""
"523","i126-1-1903-27","The State Archive of Uzbekistan","","","","","Farsi","primaryhealth",""
"524","","Telangana State Archives & Research Institute","","","","1765.464291","Farsi","primaryqazi","Had help with this one from Lucknow tutor, so this serves as a good model.The date is much earlier than other documents in this section... curious."
"525","","Telangana State Archives & Research Institute","","","","","Farsi","primary",""
"526","","Telangana State Archives & Research Institute","","","","","","primaryqazi","Read with Lucknow tutor."
"527","","Telangana State Archives & Research Institute","","","","","","primary","Read with Lucknow tutor."
"528","",,"Platts","Platts Dictionary of Urdu, Classical Hindi","","","","secondaryreference_workindic",""
